"RegionId","Points:0","Points:1","Points:2"
0,7.7007,0.27794,3.6885
0,7.7253,0.27983,3.694
0,7.7498,0.28171,3.6993
0,7.7708,0.28333,3.7037
0,7.7955,0.28524,3.7089
0,7.8108,0.28644,3.7121
0,7.8297,0.28788,3.7158
0,7.8481,0.28928,3.7195
0,7.8669,0.29072,3.7231
0,7.8866,0.29223,3.7269
0,7.9074,0.29385,3.7309
0,7.9313,0.29574,3.7355
0,7.9496,0.29717,3.739
0,7.9664,0.29848,3.7422
0,7.9899,0.30036,3.7467
0,8.0133,0.30235,3.7512
0,8.0366,0.30435,3.7558
0,8.0485,0.30537,3.7582
0,8.0716,0.30725,3.7631
0,8.0944,0.30888,3.7681
0,8.1171,0.31015,3.7732
0,8.1399,0.31122,3.7777
0,8.1629,0.31228,3.78
0,8.186,0.31329,3.78
0,8.2089,0.31423,3.7785
0,8.2219,0.31475,3.7774
0,8.2446,0.31567,3.7756
0,8.2673,0.31665,3.7743
0,8.2899,0.31769,3.7735
0,8.3124,0.3188,3.7733
0,8.3268,0.31953,3.7734
0,8.3493,0.32069,3.7736
0,8.3717,0.32185,3.774
0,8.394,0.32301,3.7745
0,8.4161,0.32413,3.7752
0,8.4379,0.32521,3.7759
0,8.46,0.3262,3.7768
0,8.482,0.32706,3.7778
0,8.5039,0.32782,3.7787
0,8.5258,0.32843,3.7792
0,8.5476,0.32891,3.7793
0,8.5693,0.32925,3.7787
0,8.591,0.32948,3.7774
0,8.6126,0.32965,3.7758
0,8.6342,0.32977,3.7736
0,8.6557,0.32987,3.7713
0,8.6772,0.32997,3.769
0,8.6988,0.3301,3.7668
0,8.7156,0.33022,3.7652
0,8.7233,0.33029,3.7644
0,8.7351,0.33039,3.7635
0,8.7567,0.33058,3.7617
0,8.7783,0.33074,3.7603
0,8.7999,0.33085,3.759
0,8.8216,0.33088,3.7579
0,8.8432,0.33083,3.7568
0,8.8594,0.33077,3.7559
0,8.8811,0.33063,3.7547
0,8.9027,0.33045,3.7534
0,8.9243,0.33021,3.7519
0,8.9458,0.32991,3.7502
0,8.9656,0.3296,3.7485
0,8.9871,0.32922,3.7465
0,9.0087,0.32881,3.7443
0,9.0276,0.32843,3.7423
0,9.0491,0.32798,3.74
0,9.0706,0.32746,3.7377
0,9.0921,0.32692,3.7354
0,9.1137,0.32638,3.7331
0,9.1352,0.32583,3.731
0,9.1568,0.32525,3.7291
0,9.1742,0.32476,3.7276
0,9.1958,0.32413,3.7257
0,9.2173,0.32348,3.7237
0,9.2389,0.32282,3.7218
0,9.2598,0.32217,3.7199
0,9.2813,0.32148,3.7178
0,9.3028,0.32077,3.7157
0,9.311,0.3205,3.7149
0,9.3326,0.31968,3.7126
0,9.3541,0.31885,3.7103
0,9.3756,0.318,3.708
0,9.3971,0.31715,3.7057
0,9.4186,0.31629,3.7034
0,9.4401,0.31542,3.7011
0,9.4616,0.31455,3.6989
0,9.4824,0.31371,3.6967
0,9.5018,0.31292,3.6948
0,9.5234,0.31204,3.6926
0,9.5449,0.31116,3.6905
0,9.5664,0.31019,3.6883
0,9.5879,0.30921,3.6861
0,9.6094,0.30822,3.6839
0,9.631,0.30724,3.6816
0,9.6525,0.30626,3.6794
0,9.674,0.30528,3.6772
0,9.6955,0.30429,3.6749
0,9.717,0.30331,3.6727
0,9.7385,0.30234,3.6705
0,9.76,0.30136,3.6682
0,9.7816,0.30039,3.666
0,9.7913,0.29995,3.665
0,9.8003,0.2995,3.664
0,9.8218,0.29844,3.6617
0,9.8433,0.29738,3.6594
0,9.8648,0.29633,3.657
0,9.8863,0.29528,3.6547
0,9.9078,0.29424,3.6524
0,9.9293,0.2932,3.6501
0,9.9508,0.29217,3.6478
0,9.9724,0.29114,3.6455
0,9.9939,0.29012,3.6432
0,10.015,0.28911,3.6409
0,10.025,0.28868,3.6399
0,10.033,0.28826,3.639
0,10.054,0.28717,3.6367
0,10.076,0.28608,3.6343
0,10.097,0.28501,3.632
0,10.119,0.28394,3.6296
0,10.14,0.28288,3.6272
0,10.162,0.28183,3.6249
0,10.183,0.28078,3.6225
0,10.205,0.27973,3.6202
0,10.228,0.27864,3.6177
0,10.251,0.27756,3.6152
0,10.274,0.2764,3.6126
0,10.3,0.27506,3.6096
0,10.327,0.27373,3.6065
0,10.356,0.27231,3.6032
0,10.386,0.27084,3.5998
0,10.415,0.26939,3.5963
0,10.446,0.26793,3.5928
