"RegionId","Points:0","Points:1","Points:2"
0,7.7007,0.27794,3.6885
0,7.7254,0.27846,3.6918
0,7.7501,0.27903,3.6952
0,7.7748,0.27963,3.6987
0,7.7998,0.28029,3.7024
0,7.824,0.28099,3.7061
0,7.848,0.28174,3.71
0,7.8657,0.28234,3.7129
0,7.8897,0.28315,3.7169
0,7.9135,0.28404,3.7211
0,7.9364,0.28495,3.7253
0,7.9584,0.28587,3.7295
0,7.9796,0.28678,3.7337
0,7.9956,0.28745,3.7369
0,8.0187,0.28845,3.7418
0,8.0418,0.2893,3.7469
0,8.0648,0.28978,3.7519
0,8.0878,0.28976,3.7564
0,8.0956,0.28968,3.7578
0,8.1186,0.28946,3.7614
0,8.1417,0.28938,3.7642
0,8.1647,0.28939,3.7653
0,8.1877,0.28952,3.7657
0,8.2106,0.2898,3.766
0,8.2334,0.29021,3.7668
0,8.2562,0.29073,3.768
0,8.2787,0.29132,3.7697
0,8.3012,0.29194,3.7716
0,8.3126,0.29225,3.7726
0,8.335,0.29286,3.7747
0,8.3573,0.29347,3.7769
0,8.3795,0.29407,3.7791
0,8.4017,0.29468,3.7812
0,8.424,0.29531,3.7833
0,8.4459,0.29595,3.7853
0,8.4679,0.2966,3.7871
0,8.4898,0.29727,3.7887
0,8.5117,0.29795,3.7902
0,8.5335,0.29861,3.7916
0,8.5551,0.29932,3.7928
0,8.5768,0.30006,3.794
0,8.5984,0.30089,3.7952
0,8.62,0.30175,3.7964
0,8.6416,0.30265,3.7976
0,8.6632,0.30357,3.7989
0,8.6846,0.30453,3.8001
0,8.7061,0.30552,3.8013
0,8.7262,0.30648,3.8024
0,8.7478,0.30754,3.8036
0,8.7694,0.30864,3.8048
0,8.791,0.30978,3.8058
0,8.8079,0.31068,3.8066
0,8.8295,0.31188,3.8076
0,8.851,0.31311,3.8086
0,8.8726,0.31438,3.8094
0,8.8942,0.31571,3.8103
0,8.9158,0.31709,3.8111
0,8.9374,0.31851,3.8119
0,8.9549,0.3197,3.8126
0,8.9765,0.32121,3.8134
0,8.9981,0.32278,3.8141
0,9.0197,0.3244,3.8149
0,9.0412,0.326,3.8157
0,9.0628,0.32764,3.8164
0,9.0784,0.32885,3.8169
0,9.0999,0.33057,3.8176
0,9.1215,0.33235,3.8183
0,9.1431,0.33418,3.819
0,9.1646,0.33604,3.8196
0,9.1843,0.3378,3.8201
0,9.2006,0.33927,3.8206
0,9.2221,0.34129,3.8212
0,9.2436,0.34335,3.8217
0,9.2652,0.34547,3.8222
0,9.2867,0.34762,3.8228
0,9.307,0.34969,3.8233
0,9.3252,0.3516,3.8237
0,9.3468,0.3539,3.8241
0,9.3683,0.35625,3.8246
0,9.3898,0.35862,3.8251
0,9.4107,0.36098,3.8255
0,9.4314,0.36334,3.8259
0,9.4509,0.36558,3.8263
0,9.4724,0.3681,3.8267
0,9.4939,0.37065,3.8271
0,9.5154,0.37323,3.8275
0,9.5368,0.37584,3.8279
0,9.5579,0.37845,3.8283
0,9.5794,0.38113,3.8286
0,9.6009,0.38383,3.829
0,9.6223,0.38655,3.8294
0,9.6438,0.38929,3.8298
0,9.6653,0.39205,3.8303
0,9.6868,0.39481,3.8307
0,9.7082,0.39759,3.8312
0,9.7297,0.40039,3.8317
0,9.7511,0.40322,3.8323
0,9.7726,0.40606,3.8328
0,9.7941,0.40891,3.8334
0,9.8155,0.41176,3.8341
0,9.8344,0.41426,3.8348
0,9.8558,0.41711,3.8356
0,9.8773,0.41995,3.8364
0,9.8987,0.42278,3.8373
0,9.9154,0.42498,3.8382
0,9.9267,0.42651,3.8387
0,9.9482,0.4294,3.8398
0,9.9696,0.43225,3.8409
0,9.991,0.43509,3.8421
0,10,0.43628,3.8426
0,10.021,0.43911,3.844
0,10.043,0.44194,3.8455
0,10.051,0.44302,3.846
0,10.072,0.44584,3.8476
0,10.094,0.44865,3.8494
0,10.101,0.44965,3.85
0,10.108,0.45057,3.8506
0,10.115,0.45148,3.8511
0,10.115,0.45153,3.8512
0,10.116,0.45159,3.8512
0,10.116,0.45165,3.8512
0,10.117,0.45171,3.8513
0,10.117,0.45176,3.8513
0,10.118,0.45182,3.8513
0,10.118,0.45188,3.8514
0,10.118,0.45194,3.8514
