TimeStep,Time,"Points:0","Points:1","Points:2","WaterHeight"
13,43,0.04628,7.75,-0.036805,-0.036805
13,43,0,7.75,-0.037872,-0.037872
13,43,0.047148,7.7029,-0.036824,-0.036824
13,43,-3.2911e-31,7.7039,-0.038144,-0.038144
13,43,0,-7.5587,-0.038151,-0.038151
13,43,0.048133,-7.5564,-0.036791,-0.036791
13,43,0,-7.5077,-0.03815,-0.03815
13,43,0.048259,-7.5056,-0.036788,-0.036788
13,43,-6.9903e-30,7.6569,-0.038151,-0.038151
13,43,0.047597,7.6552,-0.036806,-0.036806
13,43,1.2285e-30,7.6086,-0.038151,-0.038151
13,43,0.047912,7.6064,-0.036797,-0.036797
13,43,2.9864e-30,7.5588,-0.038151,-0.038151
13,43,0.048133,7.5564,-0.036792,-0.036792
13,43,-2.7684e-36,7.456,-0.038149,-0.038149
13,43,0.048324,7.4544,-0.036785,-0.036785
13,43,-4.8533e-33,7.5077,-0.03815,-0.03815
13,43,0.048259,7.5056,-0.036788,-0.036788
13,43,-1.229e-39,7.4042,-0.038147,-0.038147
13,43,0.04837,7.4031,-0.036783,-0.036783
13,43,-6.0956e-43,7.3527,-0.038146,-0.038146
13,43,0.048416,7.352,-0.036781,-0.036781
13,43,0,7.3016,-0.038145,-0.038145
13,43,0.048462,7.3012,-0.03678,-0.03678
13,43,0,7.2509,-0.038145,-0.038145
13,43,0.048501,7.2507,-0.036779,-0.036779
13,43,0,7.2005,-0.038145,-0.038145
13,43,0.04853,7.2004,-0.036777,-0.036777
13,43,0.048549,7.1502,-0.036777,-0.036777
13,43,0,7.1502,-0.038145,-0.038145
13,43,0,7.1001,-0.038145,-0.038145
13,43,0.048561,7.1001,-0.036776,-0.036776
13,43,0.048567,7.05,-0.036777,-0.036777
13,43,0,7.0501,-0.038145,-0.038145
13,43,0.04857,7,-0.036777,-0.036777
13,43,0,7,-0.038145,-0.038145
13,43,0.048572,6.95,-0.036777,-0.036777
13,43,0,6.95,-0.038146,-0.038146
13,43,0,6.9,-0.038146,-0.038146
13,43,0.048573,6.9,-0.036776,-0.036776
13,43,0,6.85,-0.038146,-0.038146
13,43,0.048574,6.85,-0.036776,-0.036776
13,43,0,6.8,-0.038146,-0.038146
13,43,0.048574,6.8,-0.036776,-0.036776
13,43,0.048574,6.75,-0.036776,-0.036776
13,43,0,6.75,-0.038146,-0.038146
13,43,0.048574,6.7,-0.036776,-0.036776
13,43,0,6.7,-0.038146,-0.038146
13,43,0,6.65,-0.038146,-0.038146
13,43,0.048575,6.65,-0.036776,-0.036776
13,43,0,6.6,-0.038146,-0.038146
13,43,0.048575,6.6,-0.036776,-0.036776
13,43,0.048575,6.55,-0.036776,-0.036776
13,43,0,6.55,-0.038146,-0.038146
13,43,0,6.5,-0.038146,-0.038146
13,43,0.048575,6.5,-0.036776,-0.036776
13,43,0,6.45,-0.038146,-0.038146
13,43,0.048575,6.45,-0.036776,-0.036776
13,43,0,6.4,-0.038146,-0.038146
13,43,0.048575,6.4,-0.036776,-0.036776
13,43,0.048575,6.35,-0.036776,-0.036776
13,43,0,6.35,-0.038146,-0.038146
13,43,0.048575,6.3,-0.036777,-0.036777
13,43,0,6.3,-0.038146,-0.038146
13,43,0.093375,7.75,-0.034965,-0.034965
13,43,0.094939,7.7024,-0.034944,-0.034944
13,43,15,7.7038,-2.7486e-06,-2.7486e-06
13,43,15,7.75,6.3024e-07,6.3024e-07
13,43,14.953,7.7029,3.6738e-06,3.6738e-06
13,43,14.954,7.75,-9.8381e-06,-9.8381e-06
13,43,0.094884,7.75,-0.034881,-0.034881
13,43,0.095229,7.7024,-0.034928,-0.034928
13,43,0.14387,7.7021,-0.032244,-0.032244
13,43,0.14182,7.75,-0.032285,-0.032285
13,43,14.907,7.75,-6.2408e-06,-6.2408e-06
13,43,14.905,7.7024,2.476e-06,2.476e-06
13,43,0.19171,7.75,-0.028795,-0.028795
13,43,0.19391,7.7018,-0.028727,-0.028727
13,43,0.24276,7.75,-0.024486,-0.024486
13,43,0.24475,7.7017,-0.024432,-0.024432
13,43,14.858,7.75,-6.5349e-06,-6.5349e-06
13,43,14.856,7.7021,1.1605e-06,1.1605e-06
13,43,14.808,7.75,-6.3141e-06,-6.3141e-06
13,43,14.806,7.7018,1.474e-06,1.474e-06
13,43,14.757,7.75,-6.3017e-06,-6.3017e-06
13,43,14.755,7.7017,1.6483e-06,1.6483e-06
13,43,14.706,7.75,-5.5779e-06,-5.5779e-06
