"RegionId","Points:0","Points:1","Points:2"
1,10.364,-0.59842,1.5686
1,10.392,-0.5875,1.5713
1,10.42,-0.57675,1.5741
1,10.44,-0.56912,1.5762
1,10.468,-0.55812,1.5793
1,10.496,-0.54714,1.5825
1,10.525,-0.5362,1.586
1,10.553,-0.52528,1.5895
1,10.556,-0.524,1.5899
1,10.561,-0.52228,1.5905
1,10.589,-0.5109,1.5942
1,10.617,-0.49961,1.5979
1,10.645,-0.48834,1.6021
1,10.67,-0.47856,1.6058
1,10.698,-0.46746,1.6103
1,10.712,-0.4622,1.6126
1,10.74,-0.45104,1.6173
1,10.745,-0.44901,1.6182
1,10.773,-0.43783,1.6234
1,10.801,-0.42667,1.6287
1,10.818,-0.42021,1.6322
1,10.846,-0.40939,1.6381
1,10.874,-0.39862,1.6444
1,10.902,-0.38772,1.651
1,10.93,-0.37717,1.6579
1,10.957,-0.36686,1.6652
1,10.985,-0.3564,1.6729
1,11.013,-0.34621,1.6809
1,11.041,-0.33636,1.6892
1,11.044,-0.33536,1.6901
1,11.071,-0.32553,1.6989
1,11.087,-0.31991,1.7043
1,11.115,-0.31059,1.7137
1,11.128,-0.30624,1.7182
1,11.155,-0.29704,1.7282
1,11.183,-0.28838,1.7385
1,11.196,-0.28398,1.7437
1,11.223,-0.27551,1.7546
1,11.237,-0.27147,1.7601
1,11.264,-0.26345,1.7715
1,11.291,-0.25558,1.7832
1,11.319,-0.24794,1.7952
1,11.346,-0.24066,1.8076
1,11.373,-0.23375,1.8203
1,11.4,-0.22681,1.8332
1,11.406,-0.22529,1.8363
1,11.412,-0.22378,1.8395
1,11.42,-0.222,1.8433
1,11.447,-0.21566,1.8568
1,11.474,-0.20971,1.8705
1,11.501,-0.20372,1.8846
1,11.51,-0.2019,1.8891
1,11.519,-0.20014,1.8937
1,11.527,-0.19843,1.8982
1,11.559,-0.19235,1.9152
1,11.616,-0.18228,1.9465
1,11.673,-0.17249,1.9787
1,11.735,-0.16265,2.0139
1,11.796,-0.15275,2.0503
1,11.906,-0.13795,2.1169
1,12.016,-0.12286,2.184
1,12.119,-0.10809,2.2473
1,12.221,-0.09626,2.3129
1,12.324,-0.088362,2.3781
1,12.429,-0.089877,2.4402
1,12.534,-0.10098,2.5033
1,12.64,-0.12367,2.5585
1,12.746,-0.15363,2.6117
1,12.854,-0.19532,2.6526
1,12.961,-0.2419,2.6893
1,13.07,-0.29461,2.7091
1,13.179,-0.3472,2.7251
1,13.289,-0.40087,2.7271
1,13.4,-0.45184,2.7239
1,13.512,-0.49948,2.7098
1,13.625,-0.54289,2.6926
1,13.739,-0.57883,2.668
1,13.855,-0.60658,2.6401
1,13.858,-0.60746,2.6394
1,13.972,-0.63987,2.6091
1,14.085,-0.66375,2.5757
1,14.199,-0.68184,2.5402
1,14.204,-0.68255,2.5388
1,14.314,-0.70197,2.5007
1,14.426,-0.71589,2.4631
1,14.535,-0.72815,2.4262
1,14.639,-0.73836,2.3898
1,14.744,-0.74661,2.3542
1,14.844,-0.75263,2.3185
1,14.944,-0.75569,2.2832
2,7.4125,-0.0648,2.2523
2,7.3952,-0.077742,2.2577
2,7.3802,-0.092999,2.2641
2,7.3651,-0.10802,2.2707
