"RegionId","Points:0","Points:1","Points:2"
0,7.7007,0.27794,3.6885
0,7.7243,0.28058,3.6952
0,7.7481,0.28327,3.702
0,7.7717,0.28604,3.7089
0,7.7956,0.28887,3.716
0,7.8186,0.29159,3.7228
0,7.8416,0.29441,3.7298
0,7.8583,0.29651,3.735
0,7.8664,0.29755,3.7375
0,7.8738,0.29846,3.7398
0,7.8965,0.30135,3.7469
0,7.9066,0.30267,3.75
0,7.9292,0.30565,3.7571
0,7.9517,0.3086,3.7643
0,7.974,0.31147,3.7714
0,7.9962,0.31426,3.7786
0,8.0183,0.31688,3.7858
0,8.0405,0.31927,3.7927
0,8.0627,0.3214,3.7989
0,8.085,0.32332,3.8042
0,8.1076,0.3251,3.8083
0,8.1302,0.3269,3.8118
0,8.1528,0.32867,3.8148
0,8.1752,0.33043,3.8177
0,8.1975,0.33228,3.8208
0,8.2193,0.33419,3.8242
0,8.2414,0.33619,3.8278
0,8.2633,0.33822,3.8316
0,8.2852,0.34025,3.8355
0,8.307,0.34228,3.8393
0,8.3287,0.34421,3.8431
0,8.3503,0.3461,3.8468
0,8.3719,0.34799,3.8505
0,8.3935,0.34986,3.854
0,8.406,0.35097,3.856
0,8.4275,0.35286,3.8594
0,8.4489,0.35473,3.8626
0,8.4621,0.35588,3.8644
0,8.4695,0.35651,3.8654
0,8.491,0.35824,3.868
0,8.5124,0.35996,3.8705
0,8.5339,0.36167,3.8728
0,8.5553,0.36338,3.875
0,8.5768,0.36509,3.877
0,8.5983,0.36681,3.8789
0,8.6198,0.36853,3.8807
0,8.6413,0.37025,3.8824
0,8.6629,0.37197,3.8841
0,8.6835,0.37362,3.8856
0,8.705,0.37534,3.8872
0,8.7265,0.37706,3.8887
0,8.748,0.37877,3.8902
0,8.7696,0.38036,3.8915
0,8.7912,0.38192,3.8927
0,8.807,0.38306,3.8936
0,8.8286,0.3846,3.8947
0,8.8501,0.38612,3.8957
0,8.8717,0.38761,3.8966
0,8.8933,0.38907,3.8973
0,8.9149,0.39051,3.8979
0,8.9365,0.39192,3.8983
0,8.9581,0.3933,3.8985
0,8.9797,0.39464,3.8984
0,9.0013,0.39596,3.8981
0,9.0229,0.39725,3.8976
0,9.0421,0.39837,3.8969
0,9.0637,0.39961,3.8961
0,9.0743,0.40021,3.8956
0,9.0851,0.4008,3.895
0,9.1067,0.40196,3.8937
0,9.1283,0.40309,3.8923
0,9.1499,0.40421,3.8907
0,9.1597,0.40471,3.89
0,9.1685,0.4052,3.8893
0,9.1795,0.4058,3.8885
0,9.2011,0.40696,3.8867
0,9.2226,0.40809,3.8849
0,9.2442,0.40918,3.883
0,9.2657,0.41023,3.8811
0,9.2819,0.41099,3.8796
0,9.3034,0.41197,3.8775
0,9.325,0.41291,3.8754
0,9.3465,0.41381,3.8732
0,9.368,0.41464,3.8709
0,9.3895,0.41543,3.8685
0,9.411,0.41616,3.866
0,9.4324,0.41687,3.8633
0,9.4539,0.41753,3.8604
0,9.4753,0.41814,3.8573
0,9.4967,0.41869,3.8542
0,9.5181,0.41919,3.8509
0,9.5303,0.41945,3.849
0,9.5516,0.41988,3.8456
0,9.573,0.42026,3.8421
0,9.5845,0.42044,3.8402
0,9.5992,0.42069,3.8376
0,9.6147,0.42092,3.8349
0,9.6344,0.42118,3.8315
0,9.6537,0.4214,3.8281
0,9.675,0.42162,3.8243
0,9.6964,0.42179,3.8206
0,9.7177,0.42191,3.8169
0,9.7271,0.42196,3.8152
0,9.7372,0.42199,3.8134
0,9.7585,0.42205,3.8096
0,9.7771,0.42207,3.8062
0,9.7984,0.42203,3.8023
0,9.8198,0.42194,3.7985
0,9.8411,0.42179,3.7946
0,9.8623,0.42161,3.7907
0,9.8769,0.42144,3.788
0,9.8981,0.42116,3.7839
0,9.9194,0.42082,3.7799
0,9.9407,0.42043,3.7759
0,9.9619,0.42002,3.7719
0,9.9828,0.41959,3.7679
0,10.004,0.41909,3.7639
0,10.025,0.41854,3.7598
0,10.047,0.41796,3.7558
0,10.068,0.41735,3.7518
0,10.089,0.41673,3.7479
0,10.109,0.41612,3.7443
0,10.125,0.41561,3.7413
0,10.138,0.41516,3.7389
0,10.151,0.41473,3.7367
0,10.172,0.41395,3.7328
0,10.193,0.41314,3.729
0,10.215,0.41232,3.7253
0,10.237,0.41142,3.7213
0,10.262,0.41044,3.7172
0,10.273,0.40999,3.7153
0,10.284,0.40949,3.7134
0,10.31,0.40829,3.7089
0,10.339,0.40697,3.7041
0,10.367,0.40565,3.6994
0,10.397,0.40426,3.6946
0,10.418,0.40326,3.6913
0,10.435,0.40244,3.6887
0,10.465,0.40092,3.684
0,10.495,0.39939,3.6793
0,10.525,0.39786,3.6746
0,10.555,0.39634,3.6701
0,10.586,0.39482,3.6656
0,10.6,0.39409,3.6636
0,10.614,0.39337,3.6616
0,10.644,0.39179,3.6572
0,10.674,0.39023,3.653
0,10.704,0.38869,3.6487
0,10.735,0.38718,3.6446
0,10.765,0.38568,3.6406
0,10.795,0.38416,3.6365
0,10.826,0.38267,3.6326
0,10.856,0.38121,3.6286
0,10.886,0.37978,3.6248
0,10.901,0.37907,3.6229
0,10.932,0.37769,3.6191
0,10.962,0.37633,3.6154
0,10.992,0.37498,3.6117
0,11.023,0.37363,3.608
0,11.053,0.37229,3.6043
0,11.084,0.371,3.6007
0,11.114,0.36972,3.5971
0,11.144,0.36847,3.5936
0,11.175,0.36726,3.5901
0,11.205,0.36604,3.5867
0,11.236,0.36485,3.5833
0,11.253,0.36417,3.5814
0,11.283,0.36301,3.5781
0,11.302,0.36229,3.576
0,11.333,0.36117,3.5728
0,11.352,0.36045,3.5707
0,11.382,0.35935,3.5676
0,11.401,0.35869,3.5656
0,11.418,0.35809,3.5639
0,11.449,0.35699,3.5608
0,11.479,0.35592,3.5577
0,11.51,0.35485,3.5547
0,11.546,0.35362,3.5511
0,11.583,0.35244,3.5477
0,11.648,0.35031,3.5415
0,11.714,0.34814,3.5353
0,11.786,0.34577,3.5286
0,11.915,0.34146,3.5167
0,12.044,0.33706,3.5047
0,12.165,0.33292,3.4936
0,12.287,0.32851,3.482
0,12.408,0.32393,3.4703
0,12.53,0.31918,3.4583
0,12.651,0.3141,3.4457
0,12.773,0.30816,3.4324
0,12.894,0.30122,3.4181
0,13.016,0.29408,3.4031
0,13.137,0.28675,3.3875
0,13.258,0.27906,3.3706
0,13.379,0.27097,3.3533
0,13.5,0.26147,3.3343
0,13.619,0.24892,3.3115
0,13.738,0.23482,3.2872
0,13.856,0.2171,3.2578
0,13.97,0.19764,3.221
0,14.079,0.17677,3.1733
0,14.188,0.15894,3.123
0,14.292,0.14495,3.0684
0,14.398,0.13699,3.0151
0,14.502,0.13677,2.9674
0,14.615,0.1457,2.946
0,14.724,0.15669,2.9432
0,14.828,0.17372,2.9621
0,14.927,0.19617,2.994
1,7.7625,-0.47571,1.6692
1,7.7633,-0.47566,1.6691
1,7.7855,-0.47448,1.6657
1,7.8075,-0.47194,1.6617
1,7.829,-0.46803,1.6566
1,7.8502,-0.46328,1.651
1,7.8708,-0.4572,1.6446
1,7.891,-0.45017,1.6378
1,7.8933,-0.44917,1.637
1,7.9135,-0.4416,1.6306
1,7.9334,-0.43358,1.6242
1,7.9393,-0.43102,1.6223
1,7.959,-0.42212,1.6161
1,7.9656,-0.41875,1.6142
1,7.9849,-0.40884,1.6085
1,8.0045,-0.39923,1.6033
1,8.0243,-0.38953,1.5989
1,8.044,-0.37966,1.5947
1,8.0636,-0.36931,1.5907
1,8.0829,-0.3585,1.5871
1,8.102,-0.34719,1.5835
1,8.1207,-0.33521,1.5801
1,8.1392,-0.32296,1.5768
1,8.1574,-0.31015,1.5737
1,8.1752,-0.29691,1.5706
1,8.194,-0.28488,1.5682
1,8.2128,-0.27278,1.566
1,8.2314,-0.26035,1.5642
1,8.2409,-0.25398,1.5634
1,8.2594,-0.24136,1.562
1,8.2779,-0.22863,1.5611
1,8.2963,-0.21581,1.5607
1,8.3148,-0.20303,1.5606
1,8.3333,-0.19023,1.5611
1,8.3505,-0.17593,1.5618
1,8.3562,-0.17115,1.5621
1,8.3618,-0.16652,1.5626
1,8.379,-0.15226,1.5642
1,8.3964,-0.13828,1.5665
1,8.4138,-0.12455,1.5692
1,8.4312,-0.1111,1.5724
1,8.4378,-0.1062,1.5738
1,8.4553,-0.093254,1.5776
1,8.4587,-0.090901,1.5785
1,8.4754,-0.077526,1.5834
1,8.4925,-0.064991,1.5892
1,8.5096,-0.052919,1.5953
1,8.5268,-0.041833,1.6025
1,8.5437,-0.031828,1.6113
1,8.5608,-0.022715,1.6207
1,8.5774,-0.015163,1.6319
1,8.5936,-0.0085429,1.644
